latitude,longitude
38.91051280711688,-66.07230144577599
37.992464782278745,-66.07230144577599
45.00533488660494,-67.24460289155195
44.17047370914357,-67.24460289155195
40.71136880717134,-67.24460289155195
39.81683888082927,-67.24460289155195
38.91051280711688,-67.24460289155195
37.992464782278745,-67.24460289155195
37.06278192092171,-67.24460289155195
46.639085880660545,-68.41690433732794
45.82820395218777,-68.41690433732794
45.00533488660494,-68.41690433732794
44.17047370914357,-68.41690433732794
43.323625483165365,-68.41690433732794
42.4648057443318,-68.41690433732794
41.59404093076307,-68.41690433732794
40.71136880717134,-68.41690433732794
39.81683888082927,-68.41690433732794
38.91051280711688,-68.41690433732794
37.992464782278745,-68.41690433732794
37.06278192092171,-68.41690433732794
45.82820395218777,-69.5892057831039
45.00533488660494,-69.5892057831039
44.17047370914357,-69.5892057831039
43.323625483165365,-69.5892057831039
42.4648057443318,-69.5892057831039
41.59404093076307,-69.5892057831039
40.71136880717134,-69.5892057831039
39.81683888082927,-69.5892057831039
38.91051280711688,-69.5892057831039
37.992464782278745,-69.5892057831039
37.06278192092171,-69.5892057831039
36.12156461569248,-69.5892057831039
45.00533488660494,-70.76150722887988
44.17047370914357,-70.76150722887988
43.323625483165365,-70.76150722887988
42.4648057443318,-70.76150722887988
41.59404093076307,-70.76150722887988
40.71136880717134,-70.76150722887988
39.81683888082927,-70.76150722887988
38.91051280711688,-70.76150722887988
37.992464782278745,-70.76150722887988
37.06278192092171,-70.76150722887988
36.12156461569248,-70.76150722887988
35.16892687649634,-70.76150722887988
34.204996646555486,-70.76150722887988
33.22991609255938,-70.76150722887988
32.24384186613307,-70.76150722887988
44.17047370914357,-71.93380867465586
43.323625483165365,-71.93380867465586
42.4648057443318,-71.93380867465586
41.59404093076307,-71.93380867465586
40.71136880717134,-71.93380867465586
39.81683888082927,-71.93380867465586
38.91051280711688,-71.93380867465586
37.992464782278745,-71.93380867465586
37.06278192092171,-71.93380867465586
36.12156461569248,-71.93380867465586
35.16892687649634,-71.93380867465586
34.204996646555486,-71.93380867465586
33.22991609255938,-71.93380867465586
32.24384186613307,-71.93380867465586
31.246945333843115,-71.93380867465586
30.239412772978504,-71.93380867465586
45.00533488660494,-73.10611012043184
44.17047370914357,-73.10611012043184
43.323625483165365,-73.10611012043184
42.4648057443318,-73.10611012043184
41.59404093076307,-73.10611012043184
40.71136880717134,-73.10611012043184
39.81683888082927,-73.10611012043184
38.91051280711688,-73.10611012043184
37.992464782278745,-73.10611012043184
37.06278192092171,-73.10611012043184
36.12156461569248,-73.10611012043184
35.16892687649634,-73.10611012043184
34.204996646555486,-73.10611012043184
33.22991609255938,-73.10611012043184
32.24384186613307,-73.10611012043184
31.246945333843115,-73.10611012043184
44.17047370914357,-74.27841156620781
43.323625483165365,-74.27841156620781
42.4648057443318,-74.27841156620781
41.59404093076307,-74.27841156620781
40.71136880717134,-74.27841156620781
39.81683888082927,-74.27841156620781
38.91051280711688,-74.27841156620781
37.992464782278745,-74.27841156620781
37.06278192092171,-74.27841156620781
36.12156461569248,-74.27841156620781
35.16892687649634,-74.27841156620781
34.204996646555486,-74.27841156620781
33.22991609255938,-74.27841156620781
32.24384186613307,-74.27841156620781
31.246945333843115,-74.27841156620781
44.17047370914357,-75.4507130119838
43.323625483165365,-75.4507130119838
42.4648057443318,-75.4507130119838
41.59404093076307,-75.4507130119838
40.71136880717134,-75.4507130119838
39.81683888082927,-75.4507130119838
38.91051280711688,-75.4507130119838
37.992464782278745,-75.4507130119838
37.06278192092171,-75.4507130119838
36.12156461569248,-75.4507130119838
35.16892687649634,-75.4507130119838
34.204996646555486,-75.4507130119838
33.22991609255938,-75.4507130119838
32.24384186613307,-75.4507130119838
31.246945333843115,-75.4507130119838
43.323625483165365,-76.62301445775977
42.4648057443318,-76.62301445775977
41.59404093076307,-76.62301445775977
40.71136880717134,-76.62301445775977
39.81683888082927,-76.62301445775977
38.91051280711688,-76.62301445775977
37.992464782278745,-76.62301445775977
37.06278192092171,-76.62301445775977
36.12156461569248,-76.62301445775977
35.16892687649634,-76.62301445775977
34.204996646555486,-76.62301445775977
33.22991609255938,-76.62301445775977
32.24384186613307,-76.62301445775977
31.246945333843115,-76.62301445775977
43.323625483165365,-77.79531590353575
42.4648057443318,-77.79531590353575
41.59404093076307,-77.79531590353575
40.71136880717134,-77.79531590353575
39.81683888082927,-77.79531590353575
38.91051280711688,-77.79531590353575
37.992464782278745,-77.79531590353575
37.06278192092171,-77.79531590353575
36.12156461569248,-77.79531590353575
35.16892687649634,-77.79531590353575
34.204996646555486,-77.79531590353575
33.22991609255938,-77.79531590353575
32.24384186613307,-77.79531590353575
31.246945333843115,-77.79531590353575
30.239412772978504,-77.79531590353575
43.323625483165365,-78.96761734931172
42.4648057443318,-78.96761734931172
41.59404093076307,-78.96761734931172
40.71136880717134,-78.96761734931172
39.81683888082927,-78.96761734931172
38.91051280711688,-78.96761734931172
37.992464782278745,-78.96761734931172
37.06278192092171,-78.96761734931172
36.12156461569248,-78.96761734931172
35.16892687649634,-78.96761734931172
34.204996646555486,-78.96761734931172
33.22991609255938,-78.96761734931172
32.24384186613307,-78.96761734931172
31.246945333843115,-78.96761734931172
30.239412772978504,-78.96761734931172
29.221445530385562,-78.96761734931172
28.193260141704137,-78.96761734931172
42.4648057443318,-80.1399187950877
41.59404093076307,-80.1399187950877
40.71136880717134,-80.1399187950877
39.81683888082927,-80.1399187950877
38.91051280711688,-80.1399187950877
37.992464782278745,-80.1399187950877
37.06278192092171,-80.1399187950877
36.12156461569248,-80.1399187950877
35.16892687649634,-80.1399187950877
34.204996646555486,-80.1399187950877
33.22991609255938,-80.1399187950877
32.24384186613307,-80.1399187950877
31.246945333843115,-80.1399187950877
30.239412772978504,-80.1399187950877
29.221445530385562,-80.1399187950877
28.193260141704137,-80.1399187950877
27.15508840844792,-80.1399187950877
26.107177430497096,-80.1399187950877
25.04978959172445,-80.1399187950877
41.59404093076307,-81.31222024086367
40.71136880717134,-81.31222024086367
39.81683888082927,-81.31222024086367
38.91051280711688,-81.31222024086367
37.992464782278745,-81.31222024086367
37.06278192092171,-81.31222024086367
36.12156461569248,-81.31222024086367
35.16892687649634,-81.31222024086367
34.204996646555486,-81.31222024086367
33.22991609255938,-81.31222024086367
32.24384186613307,-81.31222024086367
31.246945333843115,-81.31222024086367
30.239412772978504,-81.31222024086367
29.221445530385562,-81.31222024086367
28.193260141704137,-81.31222024086367
27.15508840844792,-81.31222024086367
26.107177430497096,-81.31222024086367
25.04978959172445,-81.31222024086367
44.17047370914357,-82.48452168663964
43.323625483165365,-82.48452168663964
41.59404093076307,-82.48452168663964
40.71136880717134,-82.48452168663964
39.81683888082927,-82.48452168663964
38.91051280711688,-82.48452168663964
37.992464782278745,-82.48452168663964
37.06278192092171,-82.48452168663964
36.12156461569248,-82.48452168663964
35.16892687649634,-82.48452168663964
34.204996646555486,-82.48452168663964
33.22991609255938,-82.48452168663964
32.24384186613307,-82.48452168663964
31.246945333843115,-82.48452168663964
30.239412772978504,-82.48452168663964
29.221445530385562,-82.48452168663964
28.193260141704137,-82.48452168663964
27.15508840844792,-82.48452168663964
26.107177430497096,-82.48452168663964
25.04978959172445,-82.48452168663964
45.00533488660494,-83.65682313241562
44.17047370914357,-83.65682313241562
43.323625483165365,-83.65682313241562
42.4648057443318,-83.65682313241562
41.59404093076307,-83.65682313241562
40.71136880717134,-83.65682313241562
39.81683888082927,-83.65682313241562
38.91051280711688,-83.65682313241562
37.992464782278745,-83.65682313241562
37.06278192092171,-83.65682313241562
36.12156461569248,-83.65682313241562
35.16892687649634,-83.65682313241562
34.204996646555486,-83.65682313241562
33.22991609255938,-83.65682313241562
32.24384186613307,-83.65682313241562
31.246945333843115,-83.65682313241562
30.239412772978504,-83.65682313241562
29.221445530385562,-83.65682313241562
28.193260141704137,-83.65682313241562
27.15508840844792,-83.65682313241562
26.107177430497096,-83.65682313241562
25.04978959172445,-83.65682313241562
46.639085880660545,-84.8291245781916
45.82820395218777,-84.8291245781916
45.00533488660494,-84.8291245781916
44.17047370914357,-84.8291245781916
43.323625483165365,-84.8291245781916
42.4648057443318,-84.8291245781916
41.59404093076307,-84.8291245781916
40.71136880717134,-84.8291245781916
39.81683888082927,-84.8291245781916
38.91051280711688,-84.8291245781916
37.992464782278745,-84.8291245781916
37.06278192092171,-84.8291245781916
36.12156461569248,-84.8291245781916
35.16892687649634,-84.8291245781916
34.204996646555486,-84.8291245781916
33.22991609255938,-84.8291245781916
32.24384186613307,-84.8291245781916
31.246945333843115,-84.8291245781916
30.239412772978504,-84.8291245781916
29.221445530385562,-84.8291245781916
28.193260141704137,-84.8291245781916
27.15508840844792,-84.8291245781916
26.107177430497096,-84.8291245781916
47.43799524862995,-86.00142602396758
46.639085880660545,-86.00142602396758
45.82820395218777,-86.00142602396758
45.00533488660494,-86.00142602396758
44.17047370914357,-86.00142602396758
43.323625483165365,-86.00142602396758
42.4648057443318,-86.00142602396758
41.59404093076307,-86.00142602396758
40.71136880717134,-86.00142602396758
39.81683888082927,-86.00142602396758
38.91051280711688,-86.00142602396758
37.992464782278745,-86.00142602396758
37.06278192092171,-86.00142602396758
36.12156461569248,-86.00142602396758
35.16892687649634,-86.00142602396758
34.204996646555486,-86.00142602396758
33.22991609255938,-86.00142602396758
32.24384186613307,-86.00142602396758
31.246945333843115,-86.00142602396758
30.239412772978504,-86.00142602396758
29.221445530385562,-86.00142602396758
28.193260141704137,-86.00142602396758
27.15508840844792,-86.00142602396758
26.107177430497096,-86.00142602396758
47.43799524862995,-87.17372746974355
46.639085880660545,-87.17372746974355
45.82820395218777,-87.17372746974355
45.00533488660494,-87.17372746974355
44.17047370914357,-87.17372746974355
43.323625483165365,-87.17372746974355
42.4648057443318,-87.17372746974355
41.59404093076307,-87.17372746974355
40.71136880717134,-87.17372746974355
39.81683888082927,-87.17372746974355
38.91051280711688,-87.17372746974355
37.992464782278745,-87.17372746974355
37.06278192092171,-87.17372746974355
36.12156461569248,-87.17372746974355
35.16892687649634,-87.17372746974355
34.204996646555486,-87.17372746974355
33.22991609255938,-87.17372746974355
32.24384186613307,-87.17372746974355
31.246945333843115,-87.17372746974355
30.239412772978504,-87.17372746974355
29.221445530385562,-87.17372746974355
28.193260141704137,-87.17372746974355
27.15508840844792,-87.17372746974355
26.107177430497096,-87.17372746974355
48.22495579788434,-88.34602891551951
47.43799524862995,-88.34602891551951
46.639085880660545,-88.34602891551951
45.82820395218777,-88.34602891551951
45.00533488660494,-88.34602891551951
44.17047370914357,-88.34602891551951
43.323625483165365,-88.34602891551951
42.4648057443318,-88.34602891551951
41.59404093076307,-88.34602891551951
40.71136880717134,-88.34602891551951
39.81683888082927,-88.34602891551951
38.91051280711688,-88.34602891551951
37.992464782278745,-88.34602891551951
37.06278192092171,-88.34602891551951
36.12156461569248,-88.34602891551951
35.16892687649634,-88.34602891551951
34.204996646555486,-88.34602891551951
33.22991609255938,-88.34602891551951
32.24384186613307,-88.34602891551951
31.246945333843115,-88.34602891551951
30.239412772978504,-88.34602891551951
29.221445530385562,-88.34602891551951
28.193260141704137,-88.34602891551951
27.15508840844792,-88.34602891551951
26.107177430497096,-88.34602891551951
47.43799524862995,-89.5183303612955
46.639085880660545,-89.5183303612955
45.82820395218777,-89.5183303612955
45.00533488660494,-89.5183303612955
44.17047370914357,-89.5183303612955
43.323625483165365,-89.5183303612955
42.4648057443318,-89.5183303612955
41.59404093076307,-89.5183303612955
40.71136880717134,-89.5183303612955
39.81683888082927,-89.5183303612955
38.91051280711688,-89.5183303612955
37.992464782278745,-89.5183303612955
37.06278192092171,-89.5183303612955
36.12156461569248,-89.5183303612955
35.16892687649634,-89.5183303612955
34.204996646555486,-89.5183303612955
33.22991609255938,-89.5183303612955
32.24384186613307,-89.5183303612955
31.246945333843115,-89.5183303612955
30.239412772978504,-89.5183303612955
29.221445530385562,-89.5183303612955
28.193260141704137,-89.5183303612955
27.15508840844792,-89.5183303612955
26.107177430497096,-89.5183303612955
48.22495579788434,-90.69063180707147
47.43799524862995,-90.69063180707147
46.639085880660545,-90.69063180707147
45.82820395218777,-90.69063180707147
45.00533488660494,-90.69063180707147
44.17047370914357,-90.69063180707147
43.323625483165365,-90.69063180707147
42.4648057443318,-90.69063180707147
41.59404093076307,-90.69063180707147
40.71136880717134,-90.69063180707147
39.81683888082927,-90.69063180707147
38.91051280711688,-90.69063180707147
37.992464782278745,-90.69063180707147
37.06278192092171,-90.69063180707147
36.12156461569248,-90.69063180707147
35.16892687649634,-90.69063180707147
34.204996646555486,-90.69063180707147
33.22991609255938,-90.69063180707147
32.24384186613307,-90.69063180707147
31.246945333843115,-90.69063180707147
30.239412772978504,-90.69063180707147
29.221445530385562,-90.69063180707147
28.193260141704137,-90.69063180707147
27.15508840844792,-90.69063180707147
26.107177430497096,-90.69063180707147
48.22495579788434,-91.86293325284745
47.43799524862995,-91.86293325284745
46.639085880660545,-91.86293325284745
45.82820395218777,-91.86293325284745
45.00533488660494,-91.86293325284745
44.17047370914357,-91.86293325284745
43.323625483165365,-91.86293325284745
42.4648057443318,-91.86293325284745
41.59404093076307,-91.86293325284745
40.71136880717134,-91.86293325284745
39.81683888082927,-91.86293325284745
38.91051280711688,-91.86293325284745
37.992464782278745,-91.86293325284745
37.06278192092171,-91.86293325284745
36.12156461569248,-91.86293325284745
35.16892687649634,-91.86293325284745
34.204996646555486,-91.86293325284745
33.22991609255938,-91.86293325284745
32.24384186613307,-91.86293325284745
31.246945333843115,-91.86293325284745
30.239412772978504,-91.86293325284745
29.221445530385562,-91.86293325284745
28.193260141704137,-91.86293325284745
27.15508840844792,-91.86293325284745
26.107177430497096,-91.86293325284745
47.43799524862995,-93.03523469862343
46.639085880660545,-93.03523469862343
45.82820395218777,-93.03523469862343
45.00533488660494,-93.03523469862343
44.17047370914357,-93.03523469862343
43.323625483165365,-93.03523469862343
42.4648057443318,-93.03523469862343
41.59404093076307,-93.03523469862343
40.71136880717134,-93.03523469862343
39.81683888082927,-93.03523469862343
38.91051280711688,-93.03523469862343
37.992464782278745,-93.03523469862343
37.06278192092171,-93.03523469862343
36.12156461569248,-93.03523469862343
35.16892687649634,-93.03523469862343
34.204996646555486,-93.03523469862343
33.22991609255938,-93.03523469862343
32.24384186613307,-93.03523469862343
31.246945333843115,-93.03523469862343
30.239412772978504,-93.03523469862343
29.221445530385562,-93.03523469862343
28.193260141704137,-93.03523469862343
27.15508840844792,-93.03523469862343
26.107177430497096,-93.03523469862343
25.04978959172445,-93.03523469862343
49.00000000000001,-94.2075361443994
48.22495579788434,-94.2075361443994
47.43799524862995,-94.2075361443994
46.639085880660545,-94.2075361443994
45.82820395218777,-94.2075361443994
45.00533488660494,-94.2075361443994
44.17047370914357,-94.2075361443994
43.323625483165365,-94.2075361443994
42.4648057443318,-94.2075361443994
41.59404093076307,-94.2075361443994
40.71136880717134,-94.2075361443994
39.81683888082927,-94.2075361443994
38.91051280711688,-94.2075361443994
37.992464782278745,-94.2075361443994
37.06278192092171,-94.2075361443994
36.12156461569248,-94.2075361443994
35.16892687649634,-94.2075361443994
34.204996646555486,-94.2075361443994
33.22991609255938,-94.2075361443994
32.24384186613307,-94.2075361443994
31.246945333843115,-94.2075361443994
30.239412772978504,-94.2075361443994
29.221445530385562,-94.2075361443994
28.193260141704137,-94.2075361443994
27.15508840844792,-94.2075361443994
26.107177430497096,-94.2075361443994
25.04978959172445,-94.2075361443994
49.00000000000001,-95.37983759017537
48.22495579788434,-95.37983759017537
47.43799524862995,-95.37983759017537
46.639085880660545,-95.37983759017537
45.82820395218777,-95.37983759017537
45.00533488660494,-95.37983759017537
44.17047370914357,-95.37983759017537
43.323625483165365,-95.37983759017537
42.4648057443318,-95.37983759017537
41.59404093076307,-95.37983759017537
40.71136880717134,-95.37983759017537
39.81683888082927,-95.37983759017537
38.91051280711688,-95.37983759017537
37.992464782278745,-95.37983759017537
37.06278192092171,-95.37983759017537
36.12156461569248,-95.37983759017537
35.16892687649634,-95.37983759017537
34.204996646555486,-95.37983759017537
33.22991609255938,-95.37983759017537
32.24384186613307,-95.37983759017537
31.246945333843115,-95.37983759017537
30.239412772978504,-95.37983759017537
29.221445530385562,-95.37983759017537
28.193260141704137,-95.37983759017537
27.15508840844792,-95.37983759017537
26.107177430497096,-95.37983759017537
49.00000000000001,-96.55213903595134
48.22495579788434,-96.55213903595134
47.43799524862995,-96.55213903595134
46.639085880660545,-96.55213903595134
45.82820395218777,-96.55213903595134
